"Number","day","ris_total","bts_total","age","gender","education","nation","week","ris_between","ris_within","bts_between","bts_within","ris_between_c","bts_between_c","ris_within_lag1","bts_within_lag1","ris_total_lag1","bts_total_lag1"
"F19",9,2,11,21,1,2,1,2,4.42857142857143,-2.42857142857143,10.3571428571429,0.642857142857142,-1.80467731779158,-0.528588690142804,-1.42857142857143,-1.35714285714286,3,9
"F19",10,3,11,21,1,2,1,2,4.42857142857143,-1.42857142857143,10.3571428571429,0.642857142857142,-1.80467731779158,-0.528588690142804,-2.42857142857143,0.642857142857142,2,11
"F19",11,7,11,21,1,2,1,2,4.42857142857143,2.57142857142857,10.3571428571429,0.642857142857142,-1.80467731779158,-0.528588690142804,-1.42857142857143,0.642857142857142,3,11
"F19",12,6,9,21,1,2,1,2,4.42857142857143,1.57142857142857,10.3571428571429,-1.35714285714286,-1.80467731779158,-0.528588690142804,2.57142857142857,0.642857142857142,7,11
"F19",13,3,10,21,1,2,1,2,4.42857142857143,-1.42857142857143,10.3571428571429,-0.357142857142858,-1.80467731779158,-0.528588690142804,1.57142857142857,-1.35714285714286,6,9
"F19",14,3,10,21,1,2,1,2,4.42857142857143,-1.42857142857143,10.3571428571429,-0.357142857142858,-1.80467731779158,-0.528588690142804,-1.42857142857143,-0.357142857142858,3,10
"F3",1,4,13,22,1,3,0,1,3.46153846153846,0.538461538461538,11.0769230769231,1.92307692307692,-2.77171028482454,0.191191529637415,NA,NA,NA,NA
"F3",2,4,13,22,1,3,0,1,3.46153846153846,0.538461538461538,11.0769230769231,1.92307692307692,-2.77171028482454,0.191191529637415,0.538461538461538,1.92307692307692,4,13
"F3",3,7,12,22,1,3,0,1,3.46153846153846,3.53846153846154,11.0769230769231,0.923076923076923,-2.77171028482454,0.191191529637415,0.538461538461538,1.92307692307692,4,13
"F3",4,2,12,22,1,3,0,1,3.46153846153846,-1.46153846153846,11.0769230769231,0.923076923076923,-2.77171028482454,0.191191529637415,3.53846153846154,0.923076923076923,7,12
"F3",5,NA,NA,22,1,3,0,1,3.46153846153846,NA,11.0769230769231,NA,-2.77171028482454,0.191191529637415,-1.46153846153846,0.923076923076923,2,12
"F3",6,6,11,22,1,3,0,1,3.46153846153846,2.53846153846154,11.0769230769231,-0.0769230769230766,-2.77171028482454,0.191191529637415,NA,NA,NA,NA
"F3",7,2,12,22,1,3,0,1,3.46153846153846,-1.46153846153846,11.0769230769231,0.923076923076923,-2.77171028482454,0.191191529637415,2.53846153846154,-0.0769230769230766,6,11
"F3",8,2,10,22,1,3,0,2,3.46153846153846,-1.46153846153846,11.0769230769231,-1.07692307692308,-2.77171028482454,0.191191529637415,-1.46153846153846,0.923076923076923,2,12
"F3",9,6,4,22,1,3,0,2,3.46153846153846,2.53846153846154,11.0769230769231,-7.07692307692308,-2.77171028482454,0.191191529637415,-1.46153846153846,-1.07692307692308,2,10
"F3",10,2,13,22,1,3,0,2,3.46153846153846,-1.46153846153846,11.0769230769231,1.92307692307692,-2.77171028482454,0.191191529637415,2.53846153846154,-7.07692307692308,6,4
"F3",11,2,12,22,1,3,0,2,3.46153846153846,-1.46153846153846,11.0769230769231,0.923076923076923,-2.77171028482454,0.191191529637415,-1.46153846153846,1.92307692307692,2,13
"F3",12,4,10,22,1,3,0,2,3.46153846153846,0.538461538461538,11.0769230769231,-1.07692307692308,-2.77171028482454,0.191191529637415,-1.46153846153846,0.923076923076923,2,12
"F3",13,2,12,22,1,3,0,2,3.46153846153846,-1.46153846153846,11.0769230769231,0.923076923076923,-2.77171028482454,0.191191529637415,0.538461538461538,-1.07692307692308,4,10
"F3",14,2,10,22,1,3,0,2,3.46153846153846,-1.46153846153846,11.0769230769231,-1.07692307692308,-2.77171028482454,0.191191529637415,-1.46153846153846,0.923076923076923,2,12
"F4",1,3,10,20,0,2,0,1,4.28571428571429,-1.28571428571429,8,2,-1.94753446064872,-2.88573154728566,NA,NA,NA,NA
"F4",2,3,10,20,0,2,0,1,4.28571428571429,-1.28571428571429,8,2,-1.94753446064872,-2.88573154728566,-1.28571428571429,2,3,10
"F4",3,5,7,20,0,2,0,1,4.28571428571429,0.714285714285714,8,-1,-1.94753446064872,-2.88573154728566,-1.28571428571429,2,3,10
"F4",4,5,10,20,0,2,0,1,4.28571428571429,0.714285714285714,8,2,-1.94753446064872,-2.88573154728566,0.714285714285714,-1,5,7
"F4",5,4,9,20,0,2,0,1,4.28571428571429,-0.285714285714286,8,1,-1.94753446064872,-2.88573154728566,0.714285714285714,2,5,10
"F4",6,4,6,20,0,2,0,1,4.28571428571429,-0.285714285714286,8,-2,-1.94753446064872,-2.88573154728566,-0.285714285714286,1,4,9
"F4",7,5,9,20,0,2,0,1,4.28571428571429,0.714285714285714,8,1,-1.94753446064872,-2.88573154728566,-0.285714285714286,-2,4,6
"F4",8,4,11,20,0,2,0,2,4.28571428571429,-0.285714285714286,8,3,-1.94753446064872,-2.88573154728566,0.714285714285714,1,5,9
"F4",9,4,5,20,0,2,0,2,4.28571428571429,-0.285714285714286,8,-3,-1.94753446064872,-2.88573154728566,-0.285714285714286,3,4,11
"F4",10,5,6,20,0,2,0,2,4.28571428571429,0.714285714285714,8,-2,-1.94753446064872,-2.88573154728566,-0.285714285714286,-3,4,5
"F4",11,3,7,20,0,2,0,2,4.28571428571429,-1.28571428571429,8,-1,-1.94753446064872,-2.88573154728566,0.714285714285714,-2,5,6
"F4",12,5,9,20,0,2,0,2,4.28571428571429,0.714285714285714,8,1,-1.94753446064872,-2.88573154728566,-1.28571428571429,-1,3,7
"F4",13,5,5,20,0,2,0,2,4.28571428571429,0.714285714285714,8,-3,-1.94753446064872,-2.88573154728566,0.714285714285714,1,5,9
"F4",14,5,8,20,0,2,0,2,4.28571428571429,0.714285714285714,8,0,-1.94753446064872,-2.88573154728566,0.714285714285714,-3,5,5
"F5",1,6,6,22,1,2,0,1,4.84615384615385,1.15384615384615,10,-4,-1.38709490020916,-0.885731547285662,NA,NA,NA,NA
"F5",2,9,11,22,1,2,0,1,4.84615384615385,4.15384615384615,10,1,-1.38709490020916,-0.885731547285662,1.15384615384615,-4,6,6
"F5",3,5,7,22,1,2,0,1,4.84615384615385,0.153846153846154,10,-3,-1.38709490020916,-0.885731547285662,4.15384615384615,1,9,11
"F5",4,5,9,22,1,2,0,1,4.84615384615385,0.153846153846154,10,-1,-1.38709490020916,-0.885731547285662,0.153846153846154,-3,5,7
"F5",5,4,9,22,1,2,0,1,4.84615384615385,-0.846153846153846,10,-1,-1.38709490020916,-0.885731547285662,0.153846153846154,-1,5,9
"F5",6,11,9,22,1,2,0,1,4.84615384615385,6.15384615384615,10,-1,-1.38709490020916,-0.885731547285662,-0.846153846153846,-1,4,9
"F5",7,5,12,22,1,2,0,1,4.84615384615385,0.153846153846154,10,2,-1.38709490020916,-0.885731547285662,6.15384615384615,-1,11,9
"F5",8,4,9,22,1,2,0,2,4.84615384615385,-0.846153846153846,10,-1,-1.38709490020916,-0.885731547285662,0.153846153846154,2,5,12
"F5",9,3,10,22,1,2,0,2,4.84615384615385,-1.84615384615385,10,0,-1.38709490020916,-0.885731547285662,-0.846153846153846,-1,4,9
"F5",10,3,11,22,1,2,0,2,4.84615384615385,-1.84615384615385,10,1,-1.38709490020916,-0.885731547285662,-1.84615384615385,0,3,10
"F5",11,3,12,22,1,2,0,2,4.84615384615385,-1.84615384615385,10,2,-1.38709490020916,-0.885731547285662,-1.84615384615385,1,3,11
"F5",12,3,12,22,1,2,0,2,4.84615384615385,-1.84615384615385,10,2,-1.38709490020916,-0.885731547285662,-1.84615384615385,2,3,12
"F5",14,2,13,22,1,2,0,2,4.84615384615385,-2.84615384615385,10,3,-1.38709490020916,-0.885731547285662,NA,NA,NA,NA
"F7",1,NA,NA,21,1,2,0,1,10.6,NA,12.3,NA,4.36675125363699,1.41426845271434,NA,NA,NA,NA
"F7",2,9,13,21,1,2,0,1,10.6,-1.6,12.3,0.699999999999999,4.36675125363699,1.41426845271434,NA,NA,NA,NA
"F7",3,NA,NA,21,1,2,0,1,10.6,NA,12.3,NA,4.36675125363699,1.41426845271434,-1.6,0.699999999999999,9,13
"F7",4,11,13,21,1,2,0,1,10.6,0.4,12.3,0.699999999999999,4.36675125363699,1.41426845271434,NA,NA,NA,NA
"F7",5,12,13,21,1,2,0,1,10.6,1.4,12.3,0.699999999999999,4.36675125363699,1.41426845271434,0.4,0.699999999999999,11,13
"F7",6,12,13,21,1,2,0,1,10.6,1.4,12.3,0.699999999999999,4.36675125363699,1.41426845271434,1.4,0.699999999999999,12,13
"F7",7,12,12,21,1,2,0,1,10.6,1.4,12.3,-0.300000000000001,4.36675125363699,1.41426845271434,1.4,0.699999999999999,12,13
"F7",8,NA,NA,21,1,2,0,2,10.6,NA,12.3,NA,4.36675125363699,1.41426845271434,1.4,-0.300000000000001,12,12
"F7",9,NA,NA,21,1,2,0,2,10.6,NA,12.3,NA,4.36675125363699,1.41426845271434,NA,NA,NA,NA
"F7",10,8,10,21,1,2,0,2,10.6,-2.6,12.3,-2.3,4.36675125363699,1.41426845271434,NA,NA,NA,NA
"F7",11,10,12,21,1,2,0,2,10.6,-0.6,12.3,-0.300000000000001,4.36675125363699,1.41426845271434,-2.6,-2.3,8,10
"F7",12,10,12,21,1,2,0,2,10.6,-0.6,12.3,-0.300000000000001,4.36675125363699,1.41426845271434,-0.6,-0.300000000000001,10,12
"F7",13,10,13,21,1,2,0,2,10.6,-0.6,12.3,0.699999999999999,4.36675125363699,1.41426845271434,-0.6,-0.300000000000001,10,12
"F7",14,12,12,21,1,2,0,2,10.6,1.4,12.3,-0.300000000000001,4.36675125363699,1.41426845271434,-0.6,0.699999999999999,10,13
"G11",1,10,11,19,1,2,0,1,6.15384615384615,3.84615384615385,15.8461538461538,-4.84615384615385,-0.0794025925168524,4.96042229886818,NA,NA,NA,NA
"G11",2,10,11,19,1,2,0,1,6.15384615384615,3.84615384615385,15.8461538461538,-4.84615384615385,-0.0794025925168524,4.96042229886818,3.84615384615385,-4.84615384615385,10,11
"G11",3,10,10,19,1,2,0,1,6.15384615384615,3.84615384615385,15.8461538461538,-5.84615384615385,-0.0794025925168524,4.96042229886818,3.84615384615385,-4.84615384615385,10,11
"G11",4,4,14,19,1,2,0,1,6.15384615384615,-2.15384615384615,15.8461538461538,-1.84615384615385,-0.0794025925168524,4.96042229886818,3.84615384615385,-5.84615384615385,10,10
"G11",5,4,15,19,1,2,0,1,6.15384615384615,-2.15384615384615,15.8461538461538,-0.846153846153847,-0.0794025925168524,4.96042229886818,-2.15384615384615,-1.84615384615385,4,14
"G11",6,NA,NA,19,1,2,0,1,6.15384615384615,NA,15.8461538461538,NA,-0.0794025925168524,4.96042229886818,-2.15384615384615,-0.846153846153847,4,15
"G11",7,6,16,19,1,2,0,1,6.15384615384615,-0.153846153846154,15.8461538461538,0.153846153846153,-0.0794025925168524,4.96042229886818,NA,NA,NA,NA
"G11",8,2,15,19,1,2,0,2,6.15384615384615,-4.15384615384615,15.8461538461538,-0.846153846153847,-0.0794025925168524,4.96042229886818,-0.153846153846154,0.153846153846153,6,16
"G11",9,2,19,19,1,2,0,2,6.15384615384615,-4.15384615384615,15.8461538461538,3.15384615384615,-0.0794025925168524,4.96042229886818,-4.15384615384615,-0.846153846153847,2,15
"G11",10,12,19,19,1,2,0,2,6.15384615384615,5.84615384615385,15.8461538461538,3.15384615384615,-0.0794025925168524,4.96042229886818,-4.15384615384615,3.15384615384615,2,19
"G11",11,2,19,19,1,2,0,2,6.15384615384615,-4.15384615384615,15.8461538461538,3.15384615384615,-0.0794025925168524,4.96042229886818,5.84615384615385,3.15384615384615,12,19
"G11",12,4,19,19,1,2,0,2,6.15384615384615,-2.15384615384615,15.8461538461538,3.15384615384615,-0.0794025925168524,4.96042229886818,-4.15384615384615,3.15384615384615,2,19
"G11",13,10,19,19,1,2,0,2,6.15384615384615,3.84615384615385,15.8461538461538,3.15384615384615,-0.0794025925168524,4.96042229886818,-2.15384615384615,3.15384615384615,4,19
"G11",14,4,19,19,1,2,0,2,6.15384615384615,-2.15384615384615,15.8461538461538,3.15384615384615,-0.0794025925168524,4.96042229886818,3.84615384615385,3.15384615384615,10,19
"G13",1,5,9,22,1,2,0,1,2.21428571428571,2.78571428571429,8,1,-4.01896303207729,-2.88573154728566,NA,NA,NA,NA
"G13",2,2,5,22,1,2,0,1,2.21428571428571,-0.214285714285714,8,-3,-4.01896303207729,-2.88573154728566,2.78571428571429,1,5,9
"G13",3,2,9,22,1,2,0,1,2.21428571428571,-0.214285714285714,8,1,-4.01896303207729,-2.88573154728566,-0.214285714285714,-3,2,5
"G13",4,2,9,22,1,2,0,1,2.21428571428571,-0.214285714285714,8,1,-4.01896303207729,-2.88573154728566,-0.214285714285714,1,2,9
"G13",5,2,9,22,1,2,0,1,2.21428571428571,-0.214285714285714,8,1,-4.01896303207729,-2.88573154728566,-0.214285714285714,1,2,9
"G13",6,2,8,22,1,2,0,1,2.21428571428571,-0.214285714285714,8,0,-4.01896303207729,-2.88573154728566,-0.214285714285714,1,2,9
"G13",7,2,7,22,1,2,0,1,2.21428571428571,-0.214285714285714,8,-1,-4.01896303207729,-2.88573154728566,-0.214285714285714,0,2,8
"G13",8,2,8,22,1,2,0,2,2.21428571428571,-0.214285714285714,8,0,-4.01896303207729,-2.88573154728566,-0.214285714285714,-1,2,7
"G13",9,2,7,22,1,2,0,2,2.21428571428571,-0.214285714285714,8,-1,-4.01896303207729,-2.88573154728566,-0.214285714285714,0,2,8
"G13",10,2,9,22,1,2,0,2,2.21428571428571,-0.214285714285714,8,1,-4.01896303207729,-2.88573154728566,-0.214285714285714,-1,2,7
"G13",11,2,9,22,1,2,0,2,2.21428571428571,-0.214285714285714,8,1,-4.01896303207729,-2.88573154728566,-0.214285714285714,1,2,9
"G13",12,2,7,22,1,2,0,2,2.21428571428571,-0.214285714285714,8,-1,-4.01896303207729,-2.88573154728566,-0.214285714285714,1,2,9
"G13",13,2,7,22,1,2,0,2,2.21428571428571,-0.214285714285714,8,-1,-4.01896303207729,-2.88573154728566,-0.214285714285714,-1,2,7
"G13",14,2,9,22,1,2,0,2,2.21428571428571,-0.214285714285714,8,1,-4.01896303207729,-2.88573154728566,-0.214285714285714,-1,2,7
"G14",1,12,9,23,1,2,0,1,11.0714285714286,0.928571428571429,10.7857142857143,-1.78571428571429,4.83817982506556,-0.100017261571375,NA,NA,NA,NA
"G14",2,14,8,23,1,2,0,1,11.0714285714286,2.92857142857143,10.7857142857143,-2.78571428571429,4.83817982506556,-0.100017261571375,0.928571428571429,-1.78571428571429,12,9
"G14",3,12,10,23,1,2,0,1,11.0714285714286,0.928571428571429,10.7857142857143,-0.785714285714286,4.83817982506556,-0.100017261571375,2.92857142857143,-2.78571428571429,14,8
"G14",4,12,12,23,1,2,0,1,11.0714285714286,0.928571428571429,10.7857142857143,1.21428571428571,4.83817982506556,-0.100017261571375,0.928571428571429,-0.785714285714286,12,10
"G14",5,12,11,23,1,2,0,1,11.0714285714286,0.928571428571429,10.7857142857143,0.214285714285714,4.83817982506556,-0.100017261571375,0.928571428571429,1.21428571428571,12,12
"G14",6,12,12,23,1,2,0,1,11.0714285714286,0.928571428571429,10.7857142857143,1.21428571428571,4.83817982506556,-0.100017261571375,0.928571428571429,0.214285714285714,12,11
"G14",7,12,12,23,1,2,0,1,11.0714285714286,0.928571428571429,10.7857142857143,1.21428571428571,4.83817982506556,-0.100017261571375,0.928571428571429,1.21428571428571,12,12
"G14",8,8,11,23,1,2,0,2,11.0714285714286,-3.07142857142857,10.7857142857143,0.214285714285714,4.83817982506556,-0.100017261571375,0.928571428571429,1.21428571428571,12,12
"G14",9,11,10,23,1,2,0,2,11.0714285714286,-0.0714285714285712,10.7857142857143,-0.785714285714286,4.83817982506556,-0.100017261571375,-3.07142857142857,0.214285714285714,8,11
"G14",10,12,13,23,1,2,0,2,11.0714285714286,0.928571428571429,10.7857142857143,2.21428571428571,4.83817982506556,-0.100017261571375,-0.0714285714285712,-0.785714285714286,11,10
"G14",11,8,12,23,1,2,0,2,11.0714285714286,-3.07142857142857,10.7857142857143,1.21428571428571,4.83817982506556,-0.100017261571375,0.928571428571429,2.21428571428571,12,13
"G14",12,8,12,23,1,2,0,2,11.0714285714286,-3.07142857142857,10.7857142857143,1.21428571428571,4.83817982506556,-0.100017261571375,-3.07142857142857,1.21428571428571,8,12
"G14",13,10,9,23,1,2,0,2,11.0714285714286,-1.07142857142857,10.7857142857143,-1.78571428571429,4.83817982506556,-0.100017261571375,-3.07142857142857,1.21428571428571,8,12
"G14",14,12,10,23,1,2,0,2,11.0714285714286,0.928571428571429,10.7857142857143,-0.785714285714286,4.83817982506556,-0.100017261571375,-1.07142857142857,-1.78571428571429,10,9
"G15",1,8,12,20,1,2,0,1,8,0,12,0,1.76675125363699,1.11426845271434,NA,NA,NA,NA
"G15",2,8,12,20,1,2,0,1,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",3,8,12,20,1,2,0,1,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",4,8,12,20,1,2,0,1,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",5,8,12,20,1,2,0,1,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",6,8,12,20,1,2,0,1,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",7,8,12,20,1,2,0,1,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",8,8,12,20,1,2,0,2,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",9,8,12,20,1,2,0,2,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",10,8,12,20,1,2,0,2,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",11,8,12,20,1,2,0,2,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",12,8,12,20,1,2,0,2,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",13,8,12,20,1,2,0,2,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G15",14,8,12,20,1,2,0,2,8,0,12,0,1.76675125363699,1.11426845271434,0,0,8,12
"G16",1,9,13,23,0,1,0,1,6.14285714285714,2.85714285714286,10,3,-0.0903916035058634,-0.885731547285662,NA,NA,NA,NA
"G16",2,6,10,23,0,1,0,1,6.14285714285714,-0.142857142857143,10,0,-0.0903916035058634,-0.885731547285662,2.85714285714286,3,9,13
"G16",3,9,10,23,0,1,0,1,6.14285714285714,2.85714285714286,10,0,-0.0903916035058634,-0.885731547285662,-0.142857142857143,0,6,10
"G16",4,8,11,23,0,1,0,1,6.14285714285714,1.85714285714286,10,1,-0.0903916035058634,-0.885731547285662,2.85714285714286,0,9,10
"G16",5,5,11,23,0,1,0,1,6.14285714285714,-1.14285714285714,10,1,-0.0903916035058634,-0.885731547285662,1.85714285714286,1,8,11
"G16",6,7,10,23,0,1,0,1,6.14285714285714,0.857142857142857,10,0,-0.0903916035058634,-0.885731547285662,-1.14285714285714,1,5,11
"G16",7,8,9,23,0,1,0,1,6.14285714285714,1.85714285714286,10,-1,-0.0903916035058634,-0.885731547285662,0.857142857142857,0,7,10
"G16",8,2,11,23,0,1,0,2,6.14285714285714,-4.14285714285714,10,1,-0.0903916035058634,-0.885731547285662,1.85714285714286,-1,8,9
"G16",9,2,9,23,0,1,0,2,6.14285714285714,-4.14285714285714,10,-1,-0.0903916035058634,-0.885731547285662,-4.14285714285714,1,2,11
"G16",10,6,9,23,0,1,0,2,6.14285714285714,-0.142857142857143,10,-1,-0.0903916035058634,-0.885731547285662,-4.14285714285714,-1,2,9
"G16",11,6,8,23,0,1,0,2,6.14285714285714,-0.142857142857143,10,-2,-0.0903916035058634,-0.885731547285662,-0.142857142857143,-1,6,9
"G16",12,6,9,23,0,1,0,2,6.14285714285714,-0.142857142857143,10,-1,-0.0903916035058634,-0.885731547285662,-0.142857142857143,-2,6,8
"G16",13,8,11,23,0,1,0,2,6.14285714285714,1.85714285714286,10,1,-0.0903916035058634,-0.885731547285662,-0.142857142857143,-1,6,9
"G16",14,4,9,23,0,1,0,2,6.14285714285714,-2.14285714285714,10,-1,-0.0903916035058634,-0.885731547285662,1.85714285714286,1,8,11
"G17",1,9,17,24,1,3,0,1,5.07142857142857,3.92857142857143,9.21428571428571,7.78571428571429,-1.16182017493444,-1.67144583299995,NA,NA,NA,NA
"G17",2,12,17,24,1,3,0,1,5.07142857142857,6.92857142857143,9.21428571428571,7.78571428571429,-1.16182017493444,-1.67144583299995,3.92857142857143,7.78571428571429,9,17
"G17",3,9,17,24,1,3,0,1,5.07142857142857,3.92857142857143,9.21428571428571,7.78571428571429,-1.16182017493444,-1.67144583299995,6.92857142857143,7.78571428571429,12,17
"G17",4,13,9,24,1,3,0,1,5.07142857142857,7.92857142857143,9.21428571428571,-0.214285714285714,-1.16182017493444,-1.67144583299995,3.92857142857143,7.78571428571429,9,17
"G17",5,5,12,24,1,3,0,1,5.07142857142857,-0.0714285714285712,9.21428571428571,2.78571428571429,-1.16182017493444,-1.67144583299995,7.92857142857143,-0.214285714285714,13,9
"G17",6,3,8,24,1,3,0,1,5.07142857142857,-2.07142857142857,9.21428571428571,-1.21428571428571,-1.16182017493444,-1.67144583299995,-0.0714285714285712,2.78571428571429,5,12
"G17",7,2,8,24,1,3,0,1,5.07142857142857,-3.07142857142857,9.21428571428571,-1.21428571428571,-1.16182017493444,-1.67144583299995,-2.07142857142857,-1.21428571428571,3,8
"G17",8,3,8,24,1,3,0,2,5.07142857142857,-2.07142857142857,9.21428571428571,-1.21428571428571,-1.16182017493444,-1.67144583299995,-3.07142857142857,-1.21428571428571,2,8
"G17",9,4,7,24,1,3,0,2,5.07142857142857,-1.07142857142857,9.21428571428571,-2.21428571428571,-1.16182017493444,-1.67144583299995,-2.07142857142857,-1.21428571428571,3,8
"G17",10,3,5,24,1,3,0,2,5.07142857142857,-2.07142857142857,9.21428571428571,-4.21428571428571,-1.16182017493444,-1.67144583299995,-1.07142857142857,-2.21428571428571,4,7
"G17",11,2,5,24,1,3,0,2,5.07142857142857,-3.07142857142857,9.21428571428571,-4.21428571428571,-1.16182017493444,-1.67144583299995,-2.07142857142857,-4.21428571428571,3,5
"G17",12,2,6,24,1,3,0,2,5.07142857142857,-3.07142857142857,9.21428571428571,-3.21428571428571,-1.16182017493444,-1.67144583299995,-3.07142857142857,-4.21428571428571,2,5
"G17",13,2,4,24,1,3,0,2,5.07142857142857,-3.07142857142857,9.21428571428571,-5.21428571428571,-1.16182017493444,-1.67144583299995,-3.07142857142857,-3.21428571428571,2,6
"G17",14,2,6,24,1,3,0,2,5.07142857142857,-3.07142857142857,9.21428571428571,-3.21428571428571,-1.16182017493444,-1.67144583299995,-3.07142857142857,-5.21428571428571,2,4
"G18",1,2,9,20,0,2,0,1,3.71428571428571,-1.71428571428571,11.1428571428571,-2.14285714285714,-2.51896303207729,0.25712559557148,NA,NA,NA,NA
"G18",2,4,13,20,0,2,0,1,3.71428571428571,0.285714285714286,11.1428571428571,1.85714285714286,-2.51896303207729,0.25712559557148,-1.71428571428571,-2.14285714285714,2,9
