UID	province	city	year	微博数	微博字数	消极感受	社会比较	强迫性思维	认知偏差	休息不耐受	词数	每句平均词数	字典覆盖率	数字比率	词长大于等于6的比率	词长大于等于4的比率	拉丁词比率	at用户数量	情感词数量	标签数量	url数量
浙江 湖州_2011	浙江	湖州	2011	871489	23169729	4.016094953958062e-06	4.318381670922647e-06	1.252330684567568e-05	5.4411609053625365e-06	2.62989E-05	23156823	23156823	8.69290230356729e-05	0.010083118914887418	0	0	0.00010532532895380338	0	0	11	0
浙江 湖州_2012	浙江	湖州	2012	837815	25776691	4.230440393890484e-06	7.723464572332166e-06	1.1061243231731998e-05	6.753180078320588e-06	2.97683E-05	25765639	2862848.777777778	9.702844940115788e-05	0.010999882440330705	0	0	0.00011022431851971534	0	0	36	0
浙江 湖州_2013	浙江	湖州	2013	294122	8444465	4.265516557017219e-06	5.331895696271524e-06	1.2796549671051657e-05	4.502489699073731e-06	2.68965E-05	8439775	2109943.75	9.040525369455939e-05	0.00811715952143274	0	0	0.0001332973924067881	0	0	2	0
浙江 湖州_2014	浙江	湖州	2014	229992	6035073	2.322305863938422e-06	3.98109576675158e-06	6.966917591815265e-06	6.635159611252633e-06	1.99055E-05	6028491	6028491	7.033269187927791e-05	0.011857030225308457	0	0	0.000294103449768773	0	0	3	0
浙江 湖州_2015	浙江	湖州	2015	177186	4190105	3.5862834698870535e-06	4.781711293182738e-06	5.977139116478423e-06	4.0644545992053275e-06	1.84096E-05	4182603	697100.5	6.598761584592179e-05	0.008314917767715464	0	0	0.00032180917003119826	0	0	12	0
浙江 湖州_2016	浙江	湖州	2016	173600	4090579	1.9583828947004443e-06	5.385552960426222e-06	7.099137993289111e-06	5.630350822263778e-06	2.00734E-05	4085003	4085003	7.025698634737845e-05	0.007195343552991271	0	0	0.0005811501240023569	0	0	32	0
浙江 湖州_2017	浙江	湖州	2017	122031	3127761	2.8802848025612774e-06	4.480443026206432e-06	8.640854407683832e-06	3.8403797367483696e-06	1.9842E-05	3124691	3124691	6.65665821036384e-05	0.007597231214222462	0	0	0.00018977876532431527	0	0	2	0
浙江 湖州_2018	浙江	湖州	2018	112691	2950381	2.0356973094527943e-06	2.0356973094527943e-06	2.2731953288889538e-05	4.749960388723187e-06	3.15533E-05	2947393	2947393	0.00010449912855191011	0.006496249397348775	0	0	0.00015233801532405078	0	0	6	0
浙江 湖州_2019	浙江	湖州	2019	90641	2249560	2.6704789236901747e-06	4.005718385535262e-06	8.011436771070524e-06	6.231117488610408e-06	2.09188E-05	2246788	2246788	7.521848968393992e-05	0.008450730554017558	0	0	0.00020117607891799317	0	0	2	0
浙江 湖州_2020	浙江	湖州	2020	80105	2098312	1.9083459602224366e-06	6.202124370722919e-06	1.860637311216876e-05	6.202124370722919e-06	3.2919E-05	2096056	262007	0.00011688619006362425	0.009236394447476594	0	0	0.00015314476330785054	0	0	2	0
浙江 湖州_2021	浙江	湖州	2021	55264	1416334	7.067597327882802e-07	9.187876526247643e-06	1.4841954388553885e-05	9.187876526247643e-06	3.39245E-05	1414908	1414908	0.00012226943377237248	0.010518705103087975	0	0	0.00021909551716436688	0	0	4	0
浙江 湖州_2022	浙江	湖州	2022	42834	1247677	8.023112983883973e-07	1.6046225967767947e-05	1.9255471161321534e-05	1.0430046879049166e-05	4.65341E-05	1246399	1246399	0.0001524391466937955	0.010756587577493242	0	0	0.0001524391466937955	0	0	4	0
浙江 湖州_2023	浙江	湖州	2023	53844	1630163	2.455435382455546e-06	1.1049459221049957e-05	1.7801906522802707e-05	9.207882684208296e-06	4.05147E-05	1629039	1629039	0.0001411875344911939	0.00895251740443292	0	0	9.269268568769686e-05	0	0	2	0
浙江 湖州_2024	浙江	湖州	2024	73302	2351819	8.509483180793756e-07	3.4037932723175023e-06	9.785905657912819e-06	5.531164067515941e-06	1.95718E-05	2350319	1175159.5	6.339564969691348e-05	0.010091821578262355	0	0	6.594849465115161e-05	0	0	1	0
浙江 嘉兴_2010	浙江	嘉兴	2010	258680	6629996	4.3765697170955156e-06	2.716491548542044e-06	1.1620547179874299e-05	6.48939647707266e-06	2.5203E-05	6626194	6626194	8.87387239190401e-05	0.006009633886360707	0	0	0.00010986699151881155	0	0	19	0
浙江 嘉兴_2011	浙江	嘉兴	2011	2194156	57955027	3.34940674496279e-06	4.040006073821097e-06	1.1446683875826442e-05	5.0586400838871e-06	2.38947E-05	57920705	5792070.5	7.993687231534907e-05	0.010318486282237069	0	0	0.00011408700912739236	0	0	45	0
浙江 嘉兴_2012	浙江	嘉兴	2012	2109073	57007931	4.843983624035826e-06	4.686027636295527e-06	1.0109183215379114e-05	5.8970235423044835e-06	2.55362E-05	56977897	56977897	8.694599591838217e-05	0.010167135512214499	0	0	9.272016480355532e-05	0	1	48	1
浙江 嘉兴_2013	浙江	嘉兴	2013	781846	21591489	3.75344326288213e-06	4.494864154315638e-06	8.155629805768578e-06	5.4216402686075215e-06	2.18256E-05	21580185	4316037	7.720045032051393e-05	0.009141904946598002	0	0	0.00012400264409225407	0	0	16	1
浙江 嘉兴_2014	浙江	嘉兴	2014	560023	15494495	2.64889726083995e-06	4.716329269300399e-06	7.300619279875959e-06	5.685438023266234e-06	2.03513E-05	15478139	7739069.5	6.958200853474698e-05	0.01157787767637957	0	0	0.0002553924602951298	0	0	14	0
浙江 嘉兴_2015	浙江	嘉兴	2015	386064	9848789	2.0335691426218297e-06	4.575530570899117e-06	1.0371202627371333e-05	4.575530570899117e-06	2.15558E-05	9834925	9834925	7.585212901979426e-05	0.010402011199882053	0	0	0.00030798404665007613	0	0	16	0
